Date,User,Tweet
2013-01-12 23:43:24+00:00,ISCOSEU,"Public university professors join ranks of 'Sandy Hook' conspiracy theorists...: Via
Two professors at mainstrea... http://t.co/jVfES462"
2013-01-12 23:37:56+00:00,PhazeJones,https://t.co/9WGGaHI1 @1gregoryknight also check out my sandy hook tribute song dedicated to the victims &amp; families
2013-01-12 23:37:44+00:00,destiny007,"James Tracy, Sandy Hook, CNN, Anderson Cooper Criminal FRAUD Exposed!: http://t.co/4IYADom8 via @youtube"
2013-01-12 23:37:34+00:00,zikyzoo,Sandy Hook Shooting: Active-Shooter Drill Confirmed by Law Enforcement Raises Suspicion of False Flag Operation:... http://t.co/t21qXBDn
2013-01-12 23:37:33+00:00,ISCOSEU,Sandy Hook Shooting: Active-Shooter Drill Confirmed by Law Enforcement Raises Suspicion of False Flag Operation:... http://t.co/MhyKW64I
2013-01-12 23:37:33+00:00,ufoparanormal,Sandy Hook Shooting: Active-Shooter Drill Confirmed by Law Enforcement Raises Suspicion of False Flag Operation:... http://t.co/QlLolf6m
2013-01-12 23:37:13+00:00,borderfox116,"Psychiatric Drugs: The Giant, Gaping Hole in Sandy Hook Reporting | Conscious Life News http://t.co/yYwOaDzR"
2013-01-12 23:36:51+00:00,JJ_The_Advisor,@JeninaPeraza Check out @BABYKAELY Video a Song Tribute to the Sandy Hook tragedy!!!!
2013-01-12 23:36:29+00:00,ShepardAmbellas,Sandy Hook Shooting: Active-Shooter Drill Confirmed by Law Enforcement Raises Suspicion of False Flag Operation: http://t.co/1wQhlHj5
2013-01-12 23:34:48+00:00,TheTrigga229,Watched the sandy hook video 6 hours ago and still trying to wrap my mind around it because  my mind is still blown #what
2013-01-12 23:34:03+00:00,Codishaa,I'm pissed I missed the Sandy Hook conspiracy interview with that professor!!!!! @andersoncooper
2013-01-12 23:33:26+00:00,RawElementz,@PKrolly Vimeo recently shut down an account that uploaded a sandy hook tribute video a month before the actual shooting.
2013-01-12 23:33:11+00:00,cyberduke23,Prof. Claims Sandy Hook Massacre MSM Misinformation http://t.co/B136SpLZ http://t.co/ENPHssM0
2013-01-12 23:33:02+00:00,BINGlobalUnrest,Sandy Hook Shooting: Active-Shooter Drill Confirmed by Law Enforcement Raises Suspicion of False Flag Operation http://t.co/CYni9rs8
2013-01-12 23:32:56+00:00,_megggk,If you think the sandy hook shooting was a conspiracy then you're tapped.
2013-01-12 23:32:39+00:00,KidTheExplorer,"@RawElementz Many of the Sandy Hook RIP funds were set up a few days before the shooting occurred. Dec. 10, 11 etc."
2013-01-12 23:32:18+00:00,PoliticalDocs,"PT 3 ""WARNING"" Graphic Language! MK Ultra Interview Sandy Hook! Conclusion! http://t.co/epCBirtt"
2013-01-12 23:32:04+00:00,belledestinee,"The Sandy Hook Shooting - Fully Exposed    

EVERYONE NEEDS TO WATCH THIS .  https://t.co/dvbMc0lA"
2013-01-12 23:31:57+00:00,Ldas01,Páginaderecaudacióndefondos para las victimas de Sandy Hook fue creada 3 días antes de la masacre.: http://t.co/wWr3ocaK vía @AngelVazquez40
2013-01-12 23:31:38+00:00,RawElementz,@KidTheExplorer and he posted a sandy hook video a month before?
2013-01-12 23:30:01+00:00,juicymagazine,(((REWIND))): JUICYMAGONLINE: New Music: R. Kelly Creates Sandy Hook Tribute Song!!! http://t.co/S5hcI8sw
2013-01-12 23:29:49+00:00,KatiePavlich,False “@piersmorgan: Last 4 mass shootings incl Aurora &amp; Sandy Hook all military style AR-15 assault rifles. Sole purpose is mass death.”
2013-01-12 23:29:08+00:00,DPJ1369,The republicans saw weapons of mass destruction overseas...but fail to see them here in America. #Sandy Hook
2013-01-12 23:28:49+00:00,MlKE_WHO,EVERYONE should take a look at this Rt:“@KidTheExplorer: The Sandy Hook Shooting - Fully Exposed: http://t.co/Nj4I5Mln via @youtube”
2013-01-12 23:28:03+00:00,HoodPlugVideos,"TRAGIC! Crazed Gunman Kills 26 At Sandy Hook Elementary School! (18 Children 9 Adults Dead) [Newtown,&amp;#8230; http://t.co/3MiSaofO"
2013-01-12 23:27:17+00:00,Wrath_01,"Sandy Hook fundraising relief page created 3 days before shooting, Google search results confirm http://t.co/R2JipF26"
2013-01-12 23:27:11+00:00,fadhbanna,"crying so much over the Sandy Hook shooting, why is this only hitting me now??"
2013-01-12 23:27:02+00:00,azureblade7,Sandy Hook Shooting: Active-Shooter Drill Confirmed by Law Enforcement Raises Suspicion of False Flag Operation http://t.co/Xo1aQ6GQ
2013-01-12 23:26:48+00:00,TalkSouthRadio,"4 weeks after Sandy Hook, Americans continue to arm up like no time before. Democrat politicians prodding, provoking at every opportunity."
2013-01-12 23:26:25+00:00,WNCConspiracy,Sandy Hook Shooting: Active-Shooter Drill Confirmed by Law Enforcement Raises Suspicion of False Flag Operation:... http://t.co/UKjXDzrh
2013-01-12 23:26:23+00:00,ItsTheGovt,Sandy Hook Shooting: Active-Shooter Drill Confirmed by Law Enforcement Raises Suspicion of False Flag Operation:... http://t.co/fF86o197
2013-01-12 23:26:22+00:00,RasRadio,Sandy Hook Shooting: Active-Shooter Drill Confirmed by Law Enforcement Raises Suspicion of False Flag Operation:... http://t.co/wsAneb8f
2013-01-12 23:25:53+00:00,CapitalCDPAN,Sandy Hook Drill FALSE FLAG - 2 YEARS IN THE MAKING [Video]: http://t.co/pfv0XPqu
2013-01-12 23:25:28+00:00,StevieTheFox,I liked a @YouTube video http://t.co/PqofTspl The Sandy Hook Shooting - Fully Exposed
2013-01-12 23:25:18+00:00,bluecollar_gop,Media Research Center wrote:  There is absolutely NOTHING good about the shooting at Sandy Hook. [VIDEO] http://t.co/wYhkAQQe
2013-01-12 23:24:09+00:00,JJ_The_Advisor,@januweezy Check out @BABYKAELY Video Tribute to the Sandy Hook tragedy
2013-01-12 23:24:08+00:00,SandyHookCenTer,@GeorgeMichael  http://t.co/fl6KDH9R song4 Sandy Hook.  wld love one frm u?  917.331.1973 re both families n 1st rspndrs &amp; twn of Newtown.
2013-01-12 23:23:58+00:00,Vinney4Change,"Leslie Clarke: The Heart of Violence: The Sandy Hook Elementary School tragedy seared my heart, as it did for mo... http://t.co/nhh2wdvc"
2013-01-12 23:23:16+00:00,LibertarianWing,Hi @0_TB_0 thankyou for the article re Sandy Hook memorial fund that was written 3 days before the shooting http://t.co/4CqUtweu #falseflag
2013-01-12 23:22:47+00:00,Rituziki,"@DuBoisZ even responsible people can have accidents or in the sandy hook case, lose their mind. It's a flip of a switch and bam!"
2013-01-12 23:22:22+00:00,eburgbluz,Info only// how many parents of Sandy Hook school were/ are gun owners? Any change since?
2013-01-12 23:21:44+00:00,KidTheExplorer,"Wait a minute...People published a ""Remember Sandy Hook Tribute"" on Vimeo a MONTH before the shooting, and Vimeo even reported on it!?"
2013-01-12 23:18:30+00:00,blovessummer,"Argh, family member has posted Sandy Hook govt conspiracy on Facebook. Is it even worth trying to convince/debunk???"
2013-01-12 23:17:38+00:00,mynameis1an,@kailey0_0 sandy hook show
2013-01-12 23:17:17+00:00,MonaAlexis27,I added a video to a @YouTube playlist http://t.co/WS2hmbpb FAU professor James Tracy Questions Media Coverage of Sandy Hook
2013-01-12 23:16:49+00:00,MrRagerkid,@KFOX14:--The Sandy Hook Shooting - Fully Exposed: http://t.co/iJX4cgw4 via @youtube
2013-01-12 23:16:10+00:00,CorruptFreeMind,"Look at this bizarre connection between Sandy Hook shooting &amp; Aurora, Colorado theatre shooting→ http://t.co/nXmPYnG0"
2013-01-12 23:16:02+00:00,AlyssaVilla2,"I liked a @YouTube video from @babykaely http://t.co/wWg1xdaN Sandy Hook Elementary Tribute song ""Heaven"" by ""BABY KAELY"" directed"
2013-01-12 23:15:39+00:00,neovitruvian,Sandy Hook: Qualcuno sapeva? http://t.co/rYGgYlKQ
2013-01-12 23:15:04+00:00,legitDUSTINWILL,@Audra24 posted a few minutes ago about sandy hook and robbie parker interview and how fake it is
2013-01-12 23:14:34+00:00,BINGlobalUnrest,“CNN” Sandy Hook Conspiracy w/ Commentary http://t.co/2FMLHN1K
2013-01-12 23:14:24+00:00,PaldenSakya,"Pema Ts'al Sakya Monastic Institute, Pokhara, Nepal
Our monks praying for the victims of the Sandy Hook Eleme… http://t.co/USCMjVzh"
2013-01-12 23:14:18+00:00,RomneyDocs,Sandy Hook Crisis Actor? Carlos Soto? New Evidence http://t.co/dnNTzdN4
2013-01-12 23:14:07+00:00,nanewsnetwork,Media Assassination du Canadia:  three dudes from Montreal expose Sandy Hook fraud http://t.co/rDfCnRdp #NoAgenda
2013-01-12 23:13:39+00:00,lrndecamillo,"This girl, Emilie Parker was suppose to have died in the sandy hook shootings. #Conspiracy #MindBlown http://t.co/3B7Amf6S"
2013-01-12 23:12:41+00:00,theemporersnew,"@SenJohnMcCain Think what u wouldn't put passed the Obama Adminstration and look up United Way Sandy Hook, n Chrisis Actors on the Internet!"
2013-01-12 23:12:35+00:00,PlayTHG,Another impossble long shot connects Sandy Hook and Dark Knight ...
2013-01-12 23:10:42+00:00,QHairremoval,"Sandy Hook Elementary School Shooting. Newton, Ct. Video. 27 Dead 12-14-12 http://t.co/V7MkISQn"
2013-01-12 23:10:38+00:00,susiejdreamer,Almost 1 month since the sandy hook tragedy :( feel so sorry for those people and those little angel STAY STRONG CT!!
2013-01-12 23:10:35+00:00,TennesseeRecord,A Connecticut Newspaper Ran A Huge Gun Ad Next To Coverage Of The Sandy Hook Shooting -   http://t.co/xDJpMdeT
2013-01-12 23:10:31+00:00,haisthenewblack,My headache had gotten better...then I read about Sandy Hook conspiracy theorists. Really? C'mon people...
2013-01-12 23:08:24+00:00,HealthSociety,"CIO TodayNewtown Shooting Prompts Calls for Mental Health ReformCIO TodayIn the wake of the Sandy Hook tragedy, ... http://t.co/MIQLw6y2"
2013-01-12 23:08:05+00:00,BehindaWoodshed,"@WTFRLY @examinercom Sandy Hook Out-takes. ""Ok, places everyone. The Bushwhacker in the scene NEXT TO Lanza this time? I mean Bushmaster."""
2013-01-12 23:08:02+00:00,WayneBrettskie,@heythereshawty yea that's fine! Just put it in the library and I'll take it to sandy hook tonight. Thank you so much!!
2013-01-12 23:07:55+00:00,LordDKB,"""@TheyCallsMeDale: I'm so bored! Worst Sunday ever!"" The Sandy hook shooting was on a Sunday BUT THIS ONES BAD that's awfully selfish of you"
2013-01-12 23:07:33+00:00,MichaelMiguelCE,"""@EndNRA: Anderson Cooper Pwns Sandy Hook Conspiracies http://t.co/LRLZNbNY via @@politicalpwnage"""
2013-01-12 23:06:14+00:00,LovablePack,Huh??“@iiBall22: So the SANDY HOOK shooting was a fluke.!!!”
2013-01-12 23:06:09+00:00,jimmyinbkk,General Conspiracies • Re: Sandy Hook Conspiracy Info http://t.co/jehKXGtD #disclose
2013-01-12 23:06:09+00:00,jimmyinbkk,General Conspiracies • Re: Sandy Hook Conspiracy Info http://t.co/NRZAOxTK #disclose
2013-01-12 23:06:09+00:00,jimmyinbkk,General Conspiracies • Re: Sandy Hook Conspiracy Info http://t.co/1UWejbAC #disclose
2013-01-12 23:06:09+00:00,jimmyinbkk,General Conspiracies • Re: Sandy Hook Conspiracy Info http://t.co/U7bfqz7q #disclose
2013-01-12 23:05:03+00:00,doyouevenlftbro,"I don't normally believe conspiracy theories, but I honestly think sandy hook was a hoax."
2013-01-12 23:04:01+00:00,corgigal20,@JanSimpson @piersmorgan sandy hook shootings werent so called assault rifle
2013-01-12 23:03:53+00:00,unknownrealty,Sandy Hook - Another false flag? http://t.co/EDlvPuH5
2013-01-12 23:03:50+00:00,iiBall22,So the SANDY HOOK shooting was a fluke.!!!
2013-01-12 23:03:30+00:00,frail_liberty,@piersmorgan And both Aurora and Sandy Hook killers had other weapons with them. Why can't you understand the significance of that?
2013-01-12 23:03:06+00:00,ak101_ak,@ak101_ak's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.
2013-01-12 23:03:04+00:00,Linnlondon1,WOW !! SANDY HOOK &amp; AURORA In BATMAN Movie ! Make Viral  http://t.co/9rlpCphN
2013-01-12 23:03:01+00:00,nwohashtag,RT: New Podcast Up -The New World Order is Upon Us -Sandy Hook Hoax - UFOs Are Real - Media Lies http://t.co/FihZrsLh #NEWWORLDORDER #NW...
2013-01-12 23:02:30+00:00,highcottonquinn,Sandy Hook smoking guns emerge (Photos) http://t.co/nsdyso4 @examinercom
2013-01-12 23:00:18+00:00,FreeRadioRevolu,"New Podcast Up -The New World Order is Upon Us -Sandy Hook Hoax - UFOs Are Real - Media Lies  http://t.co/kagErWEI
#NEWWORLDORDER #NWO"
2013-01-12 23:00:00+00:00,bobthedemopa,"http://t.co/fhALQe23  where are the children from Sandy Hook, why wern't the parents allowed to see them"
2013-01-12 22:59:46+00:00,got2dancediva7,DHS held a “training course” in Sandy Hook Connecticut! | THE POPULIST http://t.co/SNKZ2KZs
2013-01-12 22:59:44+00:00,politicalpwnage,Anderson Cooper Pwns Sandy Hook Conspiracies http://t.co/nVT9viEv via @@politicalpwnage
2013-01-12 22:59:40+00:00,TheRealNews365,Raw Helicopter Footage of the Sandy Hook Shooting Aftermath http://t.co/mGOVVxjo #news #usa #sandyhook #newtown #connecticut @cnn @foxnews
2013-01-12 22:59:30+00:00,EndNRA,Anderson Cooper Pwns Sandy Hook Conspiracies http://t.co/1sIbaTdY via @@politicalpwnage
2013-01-12 22:58:19+00:00,big_clits,"Zena Osnoe liked After Sandy Hook School Shooting, Answers Escape Us - Diana Nyad: The answers escape us. I heard… http://t.co/BJN3oYP8"
2013-01-12 22:57:22+00:00,WTFRLY,Sandy Hook smoking guns emerge (Photos) http://t.co/bKJM5r4M via @examinercom
2013-01-12 22:57:14+00:00,cj_s10,why does @piersmorgan care more about the assault rifles that kill 10s of ppl and not handguns who have killed over 600 since sandy hook?
2013-01-12 22:56:47+00:00,ClubHoppingSTL,"Not Surprising: Sandy Hook Shooter Adam Lanza's Brain Appeared ""Normal"" http://t.co/b9o6U0Zc"
2013-01-12 22:54:57+00:00,barrymangod,Prof. Claims Sandy Hook Massacre MSM Misinformation http://t.co/wDSgoVwa
2013-01-12 22:54:47+00:00,Snowspirit655,"RT @EDinCali: Video: NRA Has Added 100,000 New Members Since Sandy Hook Shooting http://t.co/ls23PJtr via @joewmiller"
2013-01-12 22:54:46+00:00,Subzero_One,"RT @EDinCali: Video: NRA Has Added 100,000 New Members Since Sandy Hook Shooting http://t.co/DYKe6JYe via @joewmiller"
2013-01-12 22:53:21+00:00,nfernandes317,@piersmorgan what did you tweet about before sandy hook? Americans own guns....DEAL WITH IT!!!.
2013-01-12 22:52:47+00:00,CrayZRayeD,http://t.co/J8EMFpLU show your support for Sandy Hook victims and families
2013-01-12 22:52:26+00:00,KidTheExplorer,Sandy Hook the Cover Up?
2013-01-12 22:51:56+00:00,Makeupdoll420,I liked a @YouTube video http://t.co/W9JsJIOb The Sandy Hook Shooting - Fully Exposed
2013-01-12 22:50:52+00:00,Muz411,@Ty_Hamilton I love your book. Please Like our ride for Sandy Hook on Facebook &amp; help spread the word! https://t.co/B9zxdX8m
2013-01-12 22:50:45+00:00,SandyHookCenTer,"@Dior doing a t4 Sandy Hook.  wont u do1, 2??  Gap/DKNY/CK/Neiman/John Bartlett 2name a few."
2013-01-12 22:50:03+00:00,BINGlobalUnrest,Damn!! Sandy Hook: 20 Jun Video!! Holy Shit!!!! http://t.co/XaKRSUx8
2013-01-12 22:47:03+00:00,rconspiracy,Hour-long interview with FAU Professor James Tracy about Sandy Hook http://t.co/rGjkOMXz
2013-01-12 22:46:04+00:00,RatedE88,PLEASE watch the link I just tweeted and see all the discrepancies in the Sandy Hook footage. It's believe the gov't set it up purposely!
2013-01-12 22:46:00+00:00,SandyHookCenTer,"@jack http://t.co/fl6KDH9R song4 Sandy Hook, Jack."
2013-01-12 22:45:12+00:00,SandyHookCenTer,@ABC jst dnt break it.  http://t.co/fl6KDH9R  sng4 Sandy Hook.
2013-01-12 22:43:46+00:00,hnry_sins,Connecticut Bands Unite in Solidarity for Sandy Hook Elementary | rock nyc http://t.co/u2tQFJJE
2013-01-12 22:43:31+00:00,beastliegirl,"@VizFoSho @DBCOOPA @Kaymee the rapidity with which the government is pursuing gun con. after sandy hook is suspicious. I mean, why now?"
2013-01-12 22:43:21+00:00,cheeseybiscuits,Ohio school board has voted to arm their janitors with handguns in response to Sandy Hook. http://t.co/ZRPKqA0L- what the actual fuck???
2013-01-12 22:43:07+00:00,RatedE88,See for yourself and you be the judge. Did this shooting really happen?? The Sandy Hook Shooting - Fully Exposed http://t.co/HmKPqKrd
2013-01-12 22:42:26+00:00,KidTheExplorer,The Sandy Hook Shooting - Fully Exposed: http://t.co/JPI7o3Iv via @youtube
2013-01-12 22:42:18+00:00,enterthetruth,Prof. Claims Sandy Hook Massacre MSM Misinformation: http://t.co/OtAsLboX via @youtube
2013-01-12 22:42:10+00:00,EP2Investments,"SANDY HOOK ~ ""I'm Sorry Governor, WHAT DID YOU SAY ???"" http://t.co/E8TTyLsO"
2013-01-12 22:40:56+00:00,miriamsam3,"@FoxNewsSunday can u look at this? Reason for ""controls"" The Sandy Hook Shooting - Fully Exposed http://t.co/RrJqpsU2 via @youtube"
2013-01-12 22:40:30+00:00,CallMeWest916,Education Today Leslie Clarke: The Heart of Violence: The Sandy Hook Elementary School tragedy se... http://t.co/or5SNRp #StayInTheKnow
2013-01-12 22:40:29+00:00,Cus_PapersCoUk,"Leslie Clarke: The Heart of Violence: The Sandy Hook Elementary School tragedy seared my heart, as it did for mo... http://t.co/eI2BLcNj"
2013-01-12 22:40:29+00:00,YourDissertCom,"Leslie Clarke: The Heart of Violence: The Sandy Hook Elementary School tragedy seared my heart, as it did for mo... http://t.co/0RXtYeG4"
2013-01-12 22:40:14+00:00,McKGraKucPauNad,"Sandy Hook dirty little secrets Newtown 
dirty little lies ... We got Anderson Cooper's dirty little fingers in everybody's pie ... CNN ZNN"
2013-01-12 22:40:12+00:00,shawnavercher,"Leslie Clarke: The Heart of Violence: The Sandy Hook Elementary School tragedy seared my heart, as it did for mo... http://t.co/iWD47z63"
2013-01-12 22:40:12+00:00,MyAmericaOrg,"Leslie Clarke: The Heart of Violence: The Sandy Hook Elementary School tragedy seared my heart, as it did for mo... http://t.co/PLtv2FJq"
2013-01-12 22:40:04+00:00,baeukho,"OKC has been pretty much proven to be a false flag attack. What makes us believe 9/11, Aurora or Sandy Hook were... http://t.co/zODOt2gH"
2013-01-12 22:38:53+00:00,theWhitenetwork,"Sandy Hook, Part 2: Jan. 12, 2013 We are told that the lesson to be drawn from the Sandy Hook “massacre” is that... http://t.co/EOepWVMs"
2013-01-12 22:38:52+00:00,miriamsam3,@IngrahamAngle can u look at this?The Sandy Hook Shooting - Fully Exposed http://t.co/RrJqpsU2 via @youtube
2013-01-12 22:38:08+00:00,DJGoldieMac,R. Kelly - I Know You Are Hurting (Sandy Hook Tribute) http://t.co/9Cr0Z4As via @HotNewHipHop RT!
2013-01-12 22:37:56+00:00,miriamsam3,@michellemalkin can u look at this?The Sandy Hook Shooting - Fully Exposed http://t.co/RrJqpsU2 via @youtube
2013-01-12 22:37:33+00:00,SironLive,"A month after a gunman invaded Sandy Hook Elementary School, killing 20 children and six adults, a group of loca... http://t.co/IgEIiQGV"
2013-01-12 22:36:45+00:00,miriamsam3,@Judgenap can u look at this? The Sandy Hook Shooting - Fully Exposed http://t.co/RrJqpsU2 via @youtube
2013-01-12 22:36:41+00:00,Dubuque365,"Aaron Williams and The Hoodoo!!  YES, you heard it right!!  Tonight at The Sandy Hook!  

Check out their... http://t.co/9vQX0gXW"
2013-01-12 22:36:31+00:00,danpowell,I think about the Sandy Hook kids whenever I see the AT&amp;T commercial with kindergarteners
2013-01-12 22:36:14+00:00,miriamsam3,@BreitbartNews can u look at this? The Sandy Hook Shooting - Fully Exposed http://t.co/RrJqpsU2 via @youtube
2013-01-12 22:35:45+00:00,miriamsam3,@gretawire can u look at this?The Sandy Hook Shooting - Fully Exposed http://t.co/RrJqpsU2 via @youtube
2013-01-12 22:35:43+00:00,KicksTight4Lyfe,I got on sandy hook elementary colors in aviii :) R.I.P too the lil kids
2013-01-12 22:35:42+00:00,ColinDeTurold,"Post Sandy Hook... NYTimes: Sales of Guns Soar in U.S. as Nation Weighs Tougher Limits
http://t.co/aktRnc0v"
2013-01-12 22:35:08+00:00,TheRealBrowneye,"Sandy Hook Elementary Tribute song ""Heaven"" by ""BABY KAELY"" directed an...: http://t.co/HlYckrR4  via @youtube u guys so have to watch this!"
2013-01-12 22:34:32+00:00,WriterRod,Sandy Hook smoking guns emerge (Photos) http://t.co/VTjor9Vo via @examinercom
2013-01-12 22:34:19+00:00,DeltaWatershed,'@piersmorgan: Last 4 mass shootings  U.S. incl Aurora &amp; Sandy Hook all involved military style AR-15 assault rifles...'#WMD
2013-01-12 22:33:48+00:00,CBMFAMALAM,"""Little Heroes"" All proceeds donated to Sandy Hook, CT Charity. 13"" x 17.5 fine art rag paper. Signed &amp; dated. http://t.co/iDK4zDWj"
2013-01-12 22:33:05+00:00,MysticStar75,Just had someone tell me that if the teachers at Sandy Hook had been armed there would have been 100 dead kids instead of 20. Comments?
2013-01-12 22:32:20+00:00,collegemarkets,"Leslie Clarke: The Heart of Violence: The Sandy Hook Elementary School tragedy seared my heart, a... http://t.co/PqjzoFhK #College Story"
2013-01-12 22:32:19+00:00,BaySanDiegoInn,Leslie Clarke: The Heart of Violence: The Sandy Hook Elementary School tragedy sea... http://t.co/SHhySnG5 #College http://t.co/P7Ujb3Na
